GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,AGEGROUP,SEX,prob_death
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,RWA,AGE60-64,MLE,0.019626
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,CMR,AGE5-9,MLE,0.004797
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,COK,AGE55-59,FMLE,0.002492
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,RUS,AGE10-14,FMLE,0.000255
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,SLE,AGE80-84,FMLE,0.31178
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MLI,AGE45-49,FMLE,0.013075
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,UGA,AGE95-99,MLE,0.505508
LIFE_0000000029,PUBLISHED,1990,EUR,,,AGE55-59,BTSX,0.011152
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,BRA,AGE1-4,MLE,0.001166
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,TTO,AGE45-49,MLE,0.007737
LIFE_0000000029,PUBLISHED,2013,,WB_UMI,,AGE90-94,FMLE,0.235227
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,ATG,AGE75-79,FMLE,0.047933
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,KAZ,AGELT1,FMLE,0.040517
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,DOM,AGE10-14,FMLE,0.000303
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,LUX,AGE85-89,MLE,0.152684
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,BOL,AGE100PLUS,FMLE,0.402163
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,GTM,AGE35-39,FMLE,0.00238
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,IRQ,AGE90-94,MLE,0.338735
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,GUY,AGE40-44,FMLE,0.004077
LIFE_0000000029,PUBLISHED,1990,,WB_LMI,,AGE45-49,FMLE,0.006411
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,NOR,AGE90-94,FMLE,0.207421
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LMI,LKA,AGE30-34,MLE,0.002094
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,BEL,AGE30-34,FMLE,0.000391
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,GNB,AGE45-49,FMLE,0.008528
LIFE_0000000029,PUBLISHED,1990,,WB_HI,,AGE30-34,MLE,0.002141
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,IDN,AGE15-19,MLE,0.001083
LIFE_0000000029,PUBLISHED,2013,AMR,,,AGELT1,BTSX,0.012721
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LMI,IRQ,AGE10-14,FMLE,0
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,BDI,AGE70-74,MLE,0.073117
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,HND,AGE50-54,FMLE,0.00477
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,LBR,AGE80-84,MLE,0.192472
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,NGA,AGELT1,MLE,0.149699
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,SLV,AGE85-89,FMLE,0.094099
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,ISR,AGE35-39,FMLE,0.000513
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,PLW,AGE20-24,MLE,0.003078
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,EGY,AGE5-9,MLE,0.000569
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,MNE,AGE75-79,FMLE,0.053468
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,HRV,AGELT1,FMLE,0.006434
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,MLT,AGE65-69,FMLE,0.015562
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,SRB,AGE25-29,FMLE,0.000372
LIFE_0000000029,PUBLISHED,2013,,WB_UMI,,AGE50-54,BTSX,0.005053
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,PHL,AGE5-9,FMLE,0.000421
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,WSM,AGE30-34,FMLE,0.000831
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,JAM,AGE15-19,FMLE,0.000883
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LI,SSD,AGE40-44,MLE,0.013
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,COM,AGE85-89,FMLE,0.225419
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,TKM,AGE75-79,MLE,0.098106
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,UZB,AGE40-44,FMLE,0.003009
LIFE_0000000029,PUBLISHED,2012,EMR,,,AGE90-94,FMLE,0.263684
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,ESP,AGE50-54,MLE,0.004379
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,KAZ,AGE50-54,FMLE,0.006835
LIFE_0000000029,PUBLISHED,2013,AFR,WB_HI,GNQ,AGE1-4,MLE,0.007362
LIFE_0000000029,PUBLISHED,1990,EMR,WB_HI,ARE,AGE100PLUS,FMLE,0.471723
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,IRQ,AGE80-84,FMLE,0.113174
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,RWA,AGE1-4,FMLE,0.003865
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,PNG,AGE90-94,FMLE,0.25509
LIFE_0000000029,PUBLISHED,2012,WPR,WB_UMI,TUV,AGE65-69,MLE,0.04931
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,ERI,AGE60-64,MLE,0.03749
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,ISL,AGE20-24,FMLE,0.000346
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,BFA,AGE25-29,MLE,0.004151
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,SUR,AGE95-99,FMLE,0.31992
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,EGY,AGE10-14,FMLE,0.000649
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,GTM,AGE95-99,MLE,0.300535
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,JOR,AGE30-34,MLE,0.001064
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,DOM,AGE65-69,MLE,0.021381
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,KEN,AGE75-79,MLE,0.086711
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,NIU,AGE45-49,FMLE,0.003792
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,AND,AGE45-49,FMLE,0.001556
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,YEM,AGE90-94,MLE,0.346078
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,MDA,AGE50-54,FMLE,0.007757
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,NLD,AGE80-84,FMLE,0.066686
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,POL,AGE40-44,MLE,0.005813
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,PRT,AGE55-59,MLE,0.008141
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,CRI,AGE95-99,FMLE,0.262064
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,FJI,AGE5-9,MLE,0.000587
LIFE_0000000029,PUBLISHED,2000,SEAR,,,AGE65-69,FMLE,0.032615
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,LBY,AGE60-64,FMLE,0.009474
LIFE_0000000029,PUBLISHED,2012,WPR,WB_UMI,MYS,AGE30-34,MLE,0.002045
LIFE_0000000029,PUBLISHED,1990,,WB_LMI,,AGE85-89,MLE,0.193111
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,LCA,AGE95-99,MLE,0.297739
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,IRQ,AGE30-34,FMLE,0.001092
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,NAM,AGE90-94,FMLE,0.228571
LIFE_0000000029,PUBLISHED,2012,AFR,WB_UMI,SYC,AGE45-49,FMLE,0.003342
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,BRB,AGE10-14,MLE,0.000546
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SMR,AGE80-84,MLE,0.06153
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,TON,AGE15-19,FMLE,0
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,LAO,AGE5-9,MLE,0.000949
LIFE_0000000029,PUBLISHED,1990,EMR,WB_HI,ARE,AGE45-49,MLE,0.004136
LIFE_0000000029,PUBLISHED,2012,AFR,,,AGE25-29,BTSX,0.005285
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,ZMB,AGE50-54,FMLE,0.013107
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LI,UZB,AGE5-9,MLE,0.001
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LMI,TUN,AGE75-79,FMLE,0.061
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PHL,AGE70-74,FMLE,0.039833
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,BLZ,AGE35-39,MLE,0.002268
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,HND,AGELT1,MLE,0.022132
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,MNG,AGE85-89,FMLE,0.20374
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,NIC,AGE45-49,FMLE,0.00359
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,CHE,AGE10-14,MLE,0.000095
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MRT,AGELT1,FMLE,0.069
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,FSM,AGE75-79,MLE,0.093946
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,UGA,AGE90-94,MLE,0.390965
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LI,TJK,AGE10-14,FMLE,0.000527
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,AGO,AGE1-4,MLE,0.018008
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,GAB,AGE5-9,FMLE,0.003174
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,AZE,AGE80-84,MLE,0.119241
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,BIH,AGE45-49,FMLE,0.002163
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,CAN,AGE75-79,FMLE,0.031192
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,CIV,AGE55-59,FMLE,0.017685
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,GEO,AGE45-49,MLE,0.006972
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,UKR,AGE25-29,MLE,0.002559
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,KAZ,AGELT1,MLE,0.019567
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,BTN,AGE65-69,FMLE,0.028572
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,BWA,AGE85-89,FMLE,0.171733
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,SLE,AGE25-29,MLE,0.012449
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,GHA,AGE85-89,MLE,0.246788
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,NRU,AGE100PLUS,FMLE,0.32869
LIFE_0000000029,PUBLISHED,2013,GLOBAL,WB_WORLD_INCOME,,AGE55-59,BTSX,0.009741
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,STP,AGE90-94,MLE,0.301046
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,TCD,AGE75-79,FMLE,0.11043
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LI,YEM,AGE95-99,FMLE,0.416
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,RUS,AGE1-4,MLE,0.000402
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,SGP,AGE100PLUS,FMLE,0.416845
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,BHR,AGE100PLUS,MLE,0.506387
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,IDN,AGE60-64,MLE,0.021404
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,CUB,AGE45-49,MLE,0.004667
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,ECU,AGE10-14,FMLE,0.000679
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,ISL,AGE30-34,FMLE,0.000225
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,ERI,AGE50-54,MLE,0.03319
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,WSM,AGE100PLUS,FMLE,0.453173
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,HUN,AGE1-4,FMLE,0.000327
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,VNM,AGE5-9,MLE,0.000626
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,GEO,AGE50-54,FMLE,0.003762
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,TCD,AGELT1,MLE,0.103606
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,BHS,AGE95-99,MLE,0.497412
LIFE_0000000029,PUBLISHED,2012,EMR,WB_UMI,TUN,AGE35-39,MLE,0.001798
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,GUY,AGE55-59,MLE,0.026412
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,POL,AGE50-54,MLE,0.009643
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,LTU,AGE95-99,MLE,0.317
LIFE_0000000029,PUBLISHED,1990,SEAR,WB_LI,PRK,AGE70-74,FMLE,0.031796
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,SLB,AGE55-59,MLE,0.015333
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,SDN,AGE1-4,FMLE,0.005995
LIFE_0000000029,PUBLISHED,2012,EMR,WB_HI,SAU,AGE60-64,FMLE,0.011326
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,LBN,AGE45-49,FMLE,0.004467
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,BRA,AGE60-64,FMLE,0.016054
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,SAU,AGE100PLUS,FMLE,0.608046
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,DNK,AGE40-44,MLE,0.001679
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,HUN,AGE65-69,MLE,0.03433
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,GNB,AGE1-4,FMLE,0.013414
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,COM,AGE15-19,FMLE,0.002193
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,FIN,AGE20-24,MLE,0.001177
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,MNE,AGE70-74,FMLE,0.023465
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,GAB,AGE65-69,MLE,0.033405
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,MNG,AGE30-34,FMLE,0.002013
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,MKD,AGE65-69,FMLE,0.01677
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,MDG,AGE85-89,FMLE,0.18623
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,UGA,AGE25-29,FMLE,0.011847
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,AND,AGE50-54,MLE,0.005892
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,PER,AGE75-79,FMLE,0.036633
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LMI,THA,AGE15-19,MLE,0.002
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,COM,AGE40-44,FMLE,0.006988
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,PRK,AGE1-4,FMLE,0.001383
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,AUS,AGE20-24,FMLE,0.000403
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,BRA,AGE50-54,MLE,0.008838
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,HUN,AGE10-14,FMLE,0.000093
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LMI,IDN,AGE85-89,MLE,0.233745
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,DJI,AGE1-4,MLE,0.004131
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,TCD,AGE5-9,FMLE,0.00561
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,LBR,AGE10-14,MLE,0.001518
LIFE_0000000029,PUBLISHED,1990,AMR,,,AGE10-14,FMLE,0.000416
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,CUB,AGE60-64,MLE,0.014024
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MRT,AGE95-99,FMLE,0.5
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVN,AGE55-59,MLE,0.013087
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,AZE,AGE60-64,MLE,0.03
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,PER,AGE85-89,MLE,0.164696
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,VNM,AGE60-64,FMLE,0.007811
LIFE_0000000029,PUBLISHED,2000,,WB_UMI,,AGE100PLUS,MLE,0.386085
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,AGO,AGE10-14,MLE,0.005
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,NRU,AGE50-54,FMLE,0.00377
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,LUX,AGE65-69,FMLE,0.015017
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,CHL,AGE30-34,MLE,0.002
LIFE_0000000029,PUBLISHED,2000,EMR,WB_UMI,IRQ,AGE70-74,FMLE,0.036259
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,AZE,AGE10-14,MLE,0.000333
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LMI,SYR,AGE70-74,MLE,0.048056
LIFE_0000000029,PUBLISHED,2000,AFR,WB_UMI,DZA,AGE100PLUS,FMLE,0.585059
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,MKD,AGE55-59,FMLE,0.006691
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_UMI,MDV,AGE35-39,MLE,0.000461
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,CHN,AGE100PLUS,MLE,0.636663
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,VNM,AGE85-89,FMLE,0.096031
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,ECU,AGE55-59,MLE,0.011
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,ECU,AGE20-24,FMLE,0.000814
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,POL,AGE95-99,FMLE,0.382751
LIFE_0000000029,PUBLISHED,2012,WPR,WB_HI,AUS,AGE25-29,FMLE,0.00026
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LMI,IDN,AGE1-4,FMLE,0.001159
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,COK,AGE60-64,MLE,0.019802
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,DNK,AGELT1,MLE,0.005126
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,MNE,AGE85-89,FMLE,0.155179
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,UZB,AGE30-34,MLE,0.002217
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,CMR,AGE15-19,FMLE,0.003487
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,UKR,AGE95-99,MLE,0.372166
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,GBR,AGE80-84,MLE,0.074164
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,ZWE,AGE50-54,FMLE,0.039935
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,DJI,AGE55-59,FMLE,0.012927
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,STP,AGE30-34,FMLE,0.002578
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,MEX,AGE50-54,FMLE,0.004331
LIFE_0000000029,PUBLISHED,2013,AMR,WB_LMI,GUY,AGE30-34,MLE,0.005088
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,MLI,AGE35-39,MLE,0.005466
LIFE_0000000029,PUBLISHED,1990,SEAR,WB_LI,PRK,AGE15-19,MLE,0.000945
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,KHM,AGE55-59,MLE,0.016512
LIFE_0000000029,PUBLISHED,2013,AMR,WB_HI,TTO,AGE90-94,MLE,0.262098
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,LBN,AGE70-74,MLE,0.05617
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,CPV,AGE20-24,FMLE,0.000434
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,SVN,AGE30-34,MLE,0.000921
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,ARE,AGE80-84,FMLE,0.087809
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LMI,BTN,AGE45-49,MLE,0.010895
LIFE_0000000029,PUBLISHED,2012,AFR,WB_UMI,NAM,AGE75-79,MLE,0.071121
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LMI,IDN,AGE25-29,FMLE,0.001684
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,VNM,AGE85-89,MLE,0.125046
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,BLZ,AGE65-69,MLE,0.032
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,URY,AGE10-14,MLE,0.000418
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LI,TJK,AGE80-84,MLE,0.101373
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,NLD,AGE10-14,FMLE,0.000066
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,CIV,AGE70-74,MLE,0.063427
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,GIN,AGE80-84,MLE,0.178502
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,SGP,AGELT1,MLE,0.006619
LIFE_0000000029,PUBLISHED,2012,EMR,WB_HI,ARE,AGE55-59,MLE,0.006739
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,PAN,AGE45-49,MLE,0.003632
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,AZE,AGE65-69,FMLE,0.019414
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,BDI,AGELT1,MLE,0.109318
LIFE_0000000029,PUBLISHED,1990,EMR,,,AGE100PLUS,MLE,0.560311
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,KNA,AGE65-69,MLE,0.032
LIFE_0000000029,PUBLISHED,2013,AMR,WB_HI,URY,AGE15-19,MLE,0.000929
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,KWT,AGE90-94,FMLE,0.265571
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,ATG,AGE90-94,MLE,0.168697
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,KHM,AGE20-24,MLE,0.003825
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,LVA,AGE15-19,FMLE,0.001
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LI,MMR,AGE30-34,FMLE,0.002529
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,SVN,AGE65-69,MLE,0.018644
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,MKD,AGE40-44,MLE,0.00267
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,CPV,AGE55-59,FMLE,0.005061
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,BRB,AGE20-24,FMLE,0.000639
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,CAF,AGELT1,MLE,0.104866
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,WSM,AGE80-84,MLE,0.15705
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,BHS,AGE50-54,MLE,0.008648
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,CYP,AGE30-34,FMLE,0.000291
LIFE_0000000029,PUBLISHED,2000,,WB_UMI,,AGE85-89,MLE,0.175471
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,TGO,AGE25-29,FMLE,0.004474
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,IRL,AGE35-39,MLE,0.001146
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,MNE,AGE35-39,FMLE,0.000747
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,JOR,AGE20-24,FMLE,0.001
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,BRN,AGE5-9,MLE,0.000226
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,BHR,AGE65-69,MLE,0.021259
LIFE_0000000029,PUBLISHED,2012,WPR,,,AGE90-94,MLE,0.268399
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,CAN,AGE60-64,MLE,0.008996
LIFE_0000000029,PUBLISHED,1990,SEAR,WB_LI,NPL,AGE65-69,FMLE,0.039628
LIFE_0000000029,PUBLISHED,2013,EMR,,,AGE15-19,BTSX,0.001138
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,SSD,AGE45-49,FMLE,0.012494
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,ZWE,AGE40-44,MLE,0.045976
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,LTU,AGE55-59,MLE,0.020235
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,MDG,AGE50-54,FMLE,0.00829
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,IRL,AGE1-4,MLE,0.00015
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,ROU,AGE50-54,MLE,0.012524
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,NIC,AGE35-39,MLE,0.00414
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,KGZ,AGE50-54,FMLE,0.007361
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,JAM,AGE5-9,MLE,0.000803
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,DJI,AGE10-14,FMLE,0.001378
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,UZB,AGE50-54,FMLE,0.005966
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,HUN,AGE85-89,FMLE,0.13449
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,SEN,AGE35-39,MLE,0.005
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,MNE,AGE25-29,MLE,0.000928
